date.x,days_from_start.x,county,state,fips,log_rolled_cases.x,r.lm,t0.lm,predicted.lm,r.slm,t0.slm,predicted.slm,date.y,days_from_start.y,log_rolled_cases.y
2023-03-17,1151,Autauga,Alabama,1001,4.55086484113055,-0.0543053448575672,1234.8014168415,4.17072742712758,0,1150,4.55086484113055,2023-03-24,1158,
2023-03-17,1151,Baldwin,Alabama,1003,5.85220247977447,-0.00776941139883822,1904.23627226762,5.79781659998261,0,1150,5.85220247977447,2023-03-24,1158,
2023-03-17,1151,Barbour,Alabama,1005,3.97029191355212,-0.023969190112997,1316.6414711901,3.80250758276114,0,1150,3.97029191355212,2023-03-24,1158,
2023-03-17,1151,Bibb,Alabama,1007,3.70657903121334,-0.031090587070033,1270.21868901556,3.48894492172311,0,1150,3.70657903121334,2023-03-24,1158,
2023-03-17,1151,Blount,Alabama,1009,4.93241631923601,-0.0472687288191398,1255.34840205051,4.60153521750204,0,1150,4.93241631923601,2023-03-24,1158,
2023-03-17,1151,Butler,Alabama,1013,3.84405002184194,-0.024170360927825,1310.03982705598,3.67485749534717,0,1150,3.84405002184194,2023-03-24,1158,
2023-03-17,1151,Calhoun,Alabama,1015,5.69805179994722,-0.0435768171991223,1281.75878795622,5.39301407955336,0,1150,5.69805179994722,2023-03-24,1158,
2023-03-17,1151,Chambers,Alabama,1017,4.38202663467388,-0.0333656938438146,1282.33329866258,4.14846677776718,0,1150,4.38202663467388,2023-03-24,1158,
2023-03-17,1151,Cherokee,Alabama,1019,3.500827222611,0.0217873541849186,990.318386578839,3.65333870190543,0.0217873541849101,990.318386578776,3.65333870190537,2023-03-24,1158,
2023-03-17,1151,Chilton,Alabama,1021,4.30599373411058,-0.0378116877431253,1264.87996651626,4.0413119199087,0,1150,4.30599373411058,2023-03-24,1158,
2023-03-17,1151,Clarke,Alabama,1025,3.5179216559703,-0.049596941139374,1221.93021414535,3.17074306799468,0,1150,3.5179216559703,2023-03-24,1158,
2023-03-17,1151,Clay,Alabama,1027,3.69953674858792,-0.0105449131766211,1501.83615072242,3.62572235635158,0,1150,3.69953674858792,2023-03-24,1158,
2023-03-17,1151,Cleburne,Alabama,1029,3.75787232560089,-0.00995033085317218,1528.6630527218,3.68822000962868,0,1150,3.75787232560089,2023-03-24,1158,
2023-03-17,1151,Coffee,Alabama,1031,4.95280438527468,-0.0492225342850024,1251.62067013042,4.60824664527966,0,1150,4.95280438527468,2023-03-24,1158,
2023-03-17,1151,Colbert,Alabama,1033,5.16233399067623,-0.0416726964005655,1274.87808893034,4.87062511587227,0,1150,5.16233399067623,2023-03-24,1158,
2023-03-17,1151,Conecuh,Alabama,1035,3.29583686600433,-0.0209431738452542,1308.37045828663,3.14923464908755,0,1150,3.29583686600433,2023-03-24,1158,
2023-03-17,1151,Coosa,Alabama,1037,3.29583686600433,-0.010526412986988,1464.10161116407,3.22215197509541,0,1150,3.29583686600433,2023-03-24,1158,
2023-03-17,1151,Covington,Alabama,1039,4.01766919456313,-0.0303820836881362,1283.23810571399,3.80499460874618,0,1150,4.01766919456313,2023-03-24,1158,
2023-03-17,1151,Cullman,Alabama,1043,4.99721227376412,-0.0434440365870221,1266.02642632561,4.69310401765496,0,1150,4.99721227376412,2023-03-24,1158,
2023-03-17,1151,Dale,Alabama,1045,4.76461296039711,-0.0335360768589333,1293.07424978297,4.52986042238458,0,1150,4.76461296039711,2023-03-24,1158,
2023-03-17,1151,Dallas,Alabama,1047,4.84755598352469,-0.0395656002061983,1273.51946029534,4.57059678208131,0,1150,4.84755598352469,2023-03-24,1158,
2023-03-17,1151,DeKalb,Alabama,1049,4.52488935472729,-0.0571584138399502,1230.16401192303,4.12478045784764,0,1150,4.52488935472729,2023-03-24,1158,
2023-03-17,1151,Elmore,Alabama,1051,4.96782720160437,-0.0255165953818195,1345.6900488591,4.78921103393164,0,1150,4.96782720160437,2023-03-24,1158,
2023-03-17,1151,Escambia,Alabama,1053,4.05054193956371,0.0251902488285684,990.201987756072,4.22687368136369,0.025190248828558,990.201987756007,4.22687368136361,2023-03-24,1158,
2023-03-17,1151,Etowah,Alabama,1055,5.08051665964432,-0.0569610389256582,1240.19283698942,4.68178938716472,0,1150,5.08051665964432,2023-03-24,1158,
2023-03-17,1151,Fayette,Alabama,1057,3.16607763930123,-0.0355066884569276,1240.16848562608,2.91753082010274,0,1150,3.16607763930123,2023-03-24,1158,
2023-03-17,1151,Franklin,Alabama,1059,4.15216413311093,-0.00448431244732742,2076.93105005106,4.12077394597964,0,1150,4.15216413311093,2023-03-24,1158,
2023-03-17,1151,Geneva,Alabama,1061,4.46590811865458,-0.0433802956302451,1253.94784887406,4.16224604924287,0,1150,4.46590811865458,2023-03-24,1158,
2023-03-17,1151,Greene,Alabama,1063,3.27983652465789,-0.0369435151917002,1239.77976304201,3.02123191831599,0,1150,3.27983652465789,2023-03-24,1158,
2023-03-17,1151,Hale,Alabama,1065,3.5305534028762,-0.0247946586132284,1293.39169241849,3.3569907925836,0,1150,3.5305534028762,2023-03-24,1158,
2023-03-17,1151,Henry,Alabama,1067,3.86822038276975,-0.0351942481218072,1260.91058451886,3.6218606459171,0,1150,3.86822038276975,2023-03-24,1158,
2023-03-17,1151,Houston,Alabama,1069,5.46443694876571,-0.0303866095682488,1330.8304261781,5.25173068178797,0,1150,5.46443694876571,2023-03-24,1158,
2023-03-17,1151,Jackson,Alabama,1071,4.71849887129509,-0.0448953199078917,1256.10001668271,4.40423163193985,0,1150,4.71849887129509,2023-03-24,1158,
2023-03-17,1151,Jefferson,Alabama,1073,7.40367029001237,-0.042331208311747,1325.89862881986,7.10735183183015,0,1150,7.40367029001237,2023-03-24,1158,
2023-03-17,1151,Lamar,Alabama,1075,3.45225255246244,-0.0442550090040601,1229.00817647886,3.14246748943402,0,1150,3.45225255246244,2023-03-24,1158,
2023-03-17,1151,Lauderdale,Alabama,1077,5.08847778086019,-0.0363361773447888,1291.0388855596,4.83412453944667,0,1150,5.08847778086019,2023-03-24,1158,
2023-03-17,1151,Lawrence,Alabama,1079,3.61861025826738,-0.00763362485507518,1625.03564190891,3.56517488428185,0,1150,3.61861025826738,2023-03-24,1158,
2023-03-17,1151,Lee,Alabama,1081,5.57215403217777,-0.0336480341182481,1316.60117635983,5.33661779335003,0,1150,5.57215403217777,2023-03-24,1158,
2023-03-17,1151,Limestone,Alabama,1083,5.26269018890489,-0.0568293852937778,1243.60508734521,4.86488449184844,0,1150,5.26269018890489,2023-03-24,1158,
2023-03-17,1151,Macon,Alabama,1087,3.94019388239484,-0.0487901641694545,1231.75795499909,3.59866273320866,0,1150,3.94019388239484,2023-03-24,1158,
2023-03-17,1151,Madison,Alabama,1089,6.66967936421712,-0.045357641788523,1298.04643145501,6.35217587169746,0,1150,6.66967936421712,2023-03-24,1158,
2023-03-17,1151,Marengo,Alabama,1091,3.28519846779927,-0.0106383982050618,1459.80574354099,3.21072968036384,0,1150,3.28519846779927,2023-03-24,1158,
2023-03-17,1151,Marion,Alabama,1093,3.65620867182439,-0.0643078672327338,1207.8547648858,3.20605360119525,0,1150,3.65620867182439,2023-03-24,1158,
2023-03-17,1151,Marshall,Alabama,1095,5.11628148323124,-0.0245463022240306,1359.4338991892,4.94445736766303,0,1150,5.11628148323124,2023-03-24,1158,
2023-03-17,1151,Mobile,Alabama,1097,6.54740010189759,-0.0244827605353123,1418.4289973328,6.37602077815041,0,1150,6.54740010189759,2023-03-24,1158,
2023-03-17,1151,Monroe,Alabama,1099,3.46126162240481,-0.00447428039491882,1924.59068205371,3.42994165964038,0,1150,3.46126162240481,2023-03-24,1158,
